LEASE-REC-TYPE-REC,LEASE-REC-DIST,LEASE-REC-FIELD,LEASE-REC-OPR,LEASE-REC-LEASE,LEASE-REC-FILLER,LEASE-REC-OFFSHORE,L-NAME,LSE-CO,POGATH,PGGATH,OSPLIT,GSPLIT,OOGATH,OGGATH,OOPR,BO-STATUS,BG-STATUS,MOVE-BAL,PO-STATUS,PG-STATUS,SEC-REC,CERT,BATCH,L-LPB,COMMINGLE-CD,COMMINGLE,L-INFO,AD-BO-STATUS,AD-BG-STATUS,COMMINGLE-DATE,L-RMCD,L-RMDT,SEV-CD-13,SEV-CD-14,L-CAS-SI-LTR-DTE,L-RED-RTE-DTE,L-EXC-TST,L-RLTYCD,L-ONE-WELL-LEASE,L-PANHANDLE-GOR-EXC,L-PANHANDLE-GOR-AMT,FILLER5,L-MONTH-DATE,LM-SEV,LM-RETRO,LM-REC,LM-CHG,LM-ALLOW,LM-PROD,LM-FW,LM-OW,LM-PL,LM-PLC,LM-OTH,LM-OTHC,LM-STO,LM-GL,LM-GPROD,LM-GLIFT,LM-CSIL,LM-JOHN,LM-LTR-CODE,FILLER6,FILLER7,FILLER8
3,02,27135750,085408,10933,00,0,CREWS A-CEF 1H,255000,FLINH,,0,0,,,068596,0,0,24,0,0,0,00,,0,1,6288,,0,0,202111,0,000000,0,0,000000,000000,0,0,N,Y,-0.7,0000,202109,0,1,2,0,1140,1113,001,000,1033,1,0,0,375,11999880,2524,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,085408,11281,00,0,GALLO ROJO A - TILLIE ANN A SA,255000,FLINH,,0,0,,,068596,0,0,236,0,0,9,00,,0,1,9696,,0,0,202105,0,000000,0,0,000000,000000,0,0,N,Y,-0.6,0000,202109,0,1,4,0,4380,4381,001,000,3887,1,0,0,753,11999880,2269,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,085408,12036,00,0,CEF-CRISP A SA 1,255000,BPPRN,BPXML,0,0,,,000000,0,0,352,0,0,9,00,,0,1,6198,,0,0,202105,0,000000,0,0,000000,000000,0,0,N,Y,-1.0,0000,202109,0,1,4,0,64320,26586,001,000,26547,0,0,0,437,16856820,20643,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,085408,12044,00,0,CRISP A-CREWS A SA 1,255000,BPPRN,BPXML,0,0,,,000000,0,0,70,0,0,0,00,,0,1,6197,,0,0,202105,0,000000,0,0,000000,000000,0,0,N,Y,-1.2,0000,202109,0,1,4,0,50970,22648,001,000,22693,0,0,0,201,22937760,21803,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,085408,12047,00,0,YANTA A-CREWS B SA 2,255000,BPPRN,BPXML,0,0,,,000000,0,0,135,0,0,0,00,,0,1,6196,,0,0,202105,0,000000,0,0,000000,000000,0,0,N,Y,-1.4,0000,202109,0,1,4,0,36510,13275,001,000,13285,0,0,0,214,18122820,15858,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,085408,12050,00,0,CEF-CREWS B SA 1,255000,BPPRN,BPXML,0,0,,,000000,0,0,197,0,0,9,00,,0,1,6196,,0,0,202105,0,000000,0,0,000000,000000,0,0,N,Y,-0.8,0000,202109,0,1,4,0,26070,13060,001,000,13030,0,0,0,210,12539880,9567,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,085408,12051,00,0,CRISP B-CREWS A SA 1,255000,BPPRN,BPXML,0,0,,,000000,0,0,93,0,0,9,00,,0,1,6197,,0,0,202105,0,000000,0,0,000000,000000,0,0,N,Y,-1.2,0000,202109,0,1,4,0,89430,28138,001,000,28184,0,0,0,249,22313790,26732,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,085408,12053,00,0,YANTA A-BODDEN UNIT SA 1,255000,BPPRN,BPXML,0,0,,,000000,0,0,195,0,0,0,00,,0,1,6198,,0,0,202105,0,000000,0,0,000000,000000,0,0,N,Y,-1.1,0000,202109,0,1,4,0,42390,15304,001,000,15281,0,0,0,252,13829850,12926,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,085408,12174,00,0,CRISP B-CREWS A SA 2,255000,BPPRN,BPXML,0,0,,,000000,0,0,191,0,0,0,00,,0,1,9696,,0,0,202105,0,000000,0,0,000000,000000,0,0,N,Y,-1.0,0000,202109,0,1,4,0,57720,25140,001,000,25214,0,0,0,234,22313790,22059,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,085408,12186,00,0,YANTA A-CREWS B SA 1,255000,BPPRN,BPXML,0,0,,,000000,0,0,207,0,0,0,00,,0,1,9696,,0,0,202105,0,000000,0,0,000000,000000,0,0,N,Y,-1.2,0000,202109,0,1,4,0,61170,24401,001,000,24468,0,0,0,227,18125820,25667,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,085408,12301,00,0,R PAWELEK A-R PAWELEK B SA 1,255000,,,0,0,,,000000,0,0,-39635,40105,24542,0,00,,0,1,9696,,0,0,202207,0,000000,0,0,000000,000000,0,0,N,Y,-0.6,0000,202109,0,1,3,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,085408,12324,00,0,A. GREAVES A-L. DOVE A SA 1,255000,IRONW,BPXML,0,0,,,000000,0,0,134,0,0,0,00,,0,1,9696,,0,0,202201,0,000000,0,0,000000,000000,0,0,N,Y,-0.9,0000,202109,0,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,085408,12418,00,0,BANDUCH A-R PAWELEK A SA 1 1H,255000,IRONW,BPXML,0,0,,,000000,0,0,0,0,0,9,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,0,0,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,100266,10824,00,0,DISTRICT WESTHOFF SWD,123000,,,0,0,,,609267,0,0,0,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,,0.0,0000,202109,0,1,3,0,0,0,000,000,0,0,0,0,0,0,0,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09557,00,0,JO ANN ESSE UNIT G,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,712,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-4.5,0000,202109,0,1,1,0,6090,1309,000,003,760,0,503,1,952,88199100,6381,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09572,00,0,GASKIN SOUTH UNIT A,297000,CONPH,BURLI,1,1,FLINH,NGLCL,000000,0,0,193,0,0,0,00,,0,2,5844,,0,0,201505,0,000000,0,0,000000,000000,0,0,Y,Y,-1.8,0000,202109,0,1,1,0,1050,314,001,000,315,1,0,0,349,88937100,526,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09579,00,0,JO ANN ESSE UNIT A,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,190,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-1.5,0000,202109,0,1,1,0,2100,293,000,001,359,1,0,0,336,95999040,375,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09591,00,0,HARRELL UNIT A,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,157,0,0,0,00,,0,2,5650,,0,0,201505,0,000000,0,0,000000,000000,0,0,Y,Y,-2.6,0000,202109,0,0,1,0,870,0,000,001,0,0,0,0,306,88577100,0,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09597,00,0,SCHENDEL A-303 NO. 1,123000,CONPH,BURLI,1,1,FLINH,VALMS,000000,0,0,389,0,0,9,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-1.9,0000,202109,0,1,2,0,2550,402,000,001,372,1,0,0,221,95999040,1182,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09604,00,0,KATHRYN KEATHLEY UNIT A,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,418,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-2.4,0000,202109,0,1,1,0,3180,272,000,001,335,1,0,0,655,107998920,517,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09632,00,0,GOEDECKE UNIT A,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,203,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,,-7.3,0000,202109,0,1,1,0,1890,356,000,001,492,1,0,0,137,95999040,2003,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09666,00,0,NICHOLS UNIT A,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,182,0,0,0,00,,0,2,5649,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-3.1,0000,202109,0,1,1,0,6630,1460,000,002,1205,1,149,0,321,158398410,5766,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09669,00,0,JO ANN ESSE UNIT H,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,224,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-2.5,0000,202109,0,1,1,0,2910,962,000,001,863,1,0,0,655,95999040,2201,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09670,00,0,CULLEN UNIT A,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,334,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-2.9,0000,202109,0,1,1,0,2190,199,000,001,168,1,0,0,220,95999040,497,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09675,00,0,ESCONDIDO UNIT B,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,239,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-3.8,0000,202109,0,1,1,0,9420,2657,000,001,2602,1,0,0,293,11999880,10773,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09676,00,0,C.H. ESSE UNIT C,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,34,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-4.8,0000,202109,0,1,1,0,45150,15483,003,000,15483,0,0,0,34,35999640,85969,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09680,00,0,GENELLE UNIT A,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,343,0,0,0,00,,0,1,6278,,0,0,201911,0,000000,0,0,000000,000000,0,0,N,Y,-2.3,0000,202109,0,1,4,0,1230,0,000,001,0,0,0,0,207,95459040,1,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09688,00,0,SKLOSS UNIT A,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,104,0,0,0,00,,0,2,5600,,0,0,201505,0,000000,0,0,000000,000000,0,0,Y,Y,-1.7,0000,202109,0,1,1,0,1470,363,000,001,363,0,0,0,81,95999040,648,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09689,00,0,ADAMS UNIT A,123000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,891,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-2.9,0000,202109,0,1,1,0,4980,2810,000,002,2544,1,0,0,1807,79901220,10249,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09691,00,0,CRABTREE UNIT A,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,269,0,0,0,00,,0,2,5650,,0,0,201505,0,000000,0,0,000000,000000,0,0,Y,Y,-1.1,0000,202109,0,1,1,0,2280,554,000,001,553,0,0,0,166,95732040,694,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09693,00,0,RUCKMAN TRUST UNIT B,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,233,0,0,0,00,,0,2,5649,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-2.4,0000,202109,0,1,1,0,4920,140,000,002,67,0,0,0,579,107998920,498,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09694,00,0,GENELLE UNIT B,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,199,0,0,0,00,,0,1,6278,,0,0,201911,0,000000,0,0,000000,000000,0,0,N,Y,-1.7,0000,202109,0,1,4,0,3480,543,000,002,513,1,0,0,178,94868040,259,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09695,00,0,RUCKMAN TRUST UNIT C,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,599,0,0,0,00,,0,2,6266,,0,0,201912,0,000000,0,0,000000,000000,0,0,N,Y,-1.2,0000,202109,0,1,2,0,2940,371,000,002,157,1,0,0,858,59075400,1019,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09696,00,0,COLLEEN UNIT B,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,222,0,0,0,00,,0,1,9999,,0,0,201910,0,000000,0,0,000000,000000,0,0,N,Y,-1.4,0000,202109,0,1,4,0,2880,2767,000,001,2767,0,0,0,115,47999520,4141,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09706,00,0,COLLEEN UNIT A,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,187,0,0,0,00,,0,1,6261,,0,0,201910,0,000000,0,0,000000,000000,0,0,N,Y,-2.1,0000,202109,0,1,4,0,3570,3562,000,001,3550,0,0,0,144,19199820,5983,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09707,00,0,F. MALEK UNIT I,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,74,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,,-6.0,0000,202109,0,1,1,0,1260,312,000,001,0,0,0,0,637,107998920,793,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09709,00,0,WOOLSEY UNIT A,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,125,0,0,0,00,,0,2,5649,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-2.9,0000,202109,0,1,1,0,5670,1662,001,000,1942,1,0,0,55,46790520,6436,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09711,00,0,F. MALEK UNIT J,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,198,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-4.4,0000,202109,0,1,2,0,16950,4581,001,000,4521,1,0,0,404,41999580,22485,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09712,00,0,JO ANN ESSE UNIT B,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,256,0,0,0,00,,0,2,5804,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-4.2,0000,202109,0,1,1,0,4710,695,000,002,788,1,48,0,244,95999040,5436,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09713,00,0,C.H. TAYLOR UNIT A,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,109,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-2.7,0000,202109,0,1,1,0,720,363,000,001,337,1,0,0,266,90458100,977,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09714,00,0,F. MALEK UNIT O,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,542,0,0,0,00,,0,2,5804,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-2.6,0000,202109,0,1,1,0,4230,610,000,002,375,0,158,1,449,94382040,2080,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09718,00,0,BARGMANN TRUST UNIT A,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,108,0,0,0,00,,0,2,5805,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-2.0,0000,202109,0,1,2,0,46950,14959,000,007,14759,0,183,1,372,149998500,34372,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09719,00,0,C.W. HAHN UNIT A,123000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,247,0,0,9,00,,0,2,5709,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-1.5,0000,202109,0,1,1,0,2160,552,000,001,702,1,0,0,385,53069460,2341,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09720,00,0,JENNINGS UNIT A,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,157,0,0,0,00,,0,2,5650,,0,0,201505,0,000000,0,0,000000,000000,0,0,Y,Y,-2.1,0000,202109,0,1,1,0,1500,96,000,001,169,0,0,0,63,103498980,433,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09721,00,0,SCHMIDT UNIT A,123000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,250,0,0,0,00,,0,2,5709,,0,0,201505,0,000000,0,0,000000,000000,0,0,Y,Y,-2.8,0000,202109,0,1,1,0,2550,452,000,001,359,1,50,0,329,29999700,1601,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09722,00,0,JANSSEN UNIT A,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,-8952,9215,0,9,00,,0,2,5649,,0,0,201505,0,000000,0,0,000000,000000,0,0,Y,Y,-2.2,0000,202109,0,1,1,0,2490,680,000,001,681,0,0,0,89,95999040,690,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09723,00,0,JO ANN ESSE UNIT E,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,717,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-2.4,0000,202109,0,1,1,0,5550,848,000,002,826,1,0,0,1074,161998380,2531,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09724,00,0,G. KLEIN UNIT D,123000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,676,0,0,0,00,,0,2,5709,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-2.2,0000,202109,0,1,2,0,43530,15345,001,003,15183,0,346,1,1352,47999520,27807,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09725,00,0,RUCKA UNIT A,123000,CONPH,BURLI,1,1,FLINH,NGLCL,000000,0,0,718,0,0,0,00,,0,2,5712,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-2.5,0000,202109,0,1,1,0,44730,12794,000,008,12320,0,860,1,561,96443040,44111,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09726,00,0,F. MALEK UNIT K,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,368,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-3.5,0000,202109,0,1,1,0,6840,608,000,002,568,0,167,1,385,95999040,2144,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09729,00,0,BAILEY UNIT B,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,191,0,0,0,00,,0,2,5649,,0,0,201505,0,000000,0,0,000000,000000,0,0,Y,Y,-2.9,0000,202109,0,1,1,0,27270,12777,000,001,12780,0,0,0,179,43817550,39092,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09730,00,0,F. MALEK UNIT E,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,783,0,0,0,00,,0,2,5841,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-2.6,0000,202109,0,1,1,0,3840,272,000,002,352,1,0,0,747,95999040,390,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09731,00,0,RUCKMAN RANCH UNIT,123255,CONPH,BURLI,1,1,FLINH,NGLCL,000000,0,0,2347,0,1841834,9,00,,0,2,5841,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-1.7,0000,202109,0,1,2,0,490200,271405,005,040,267571,0,3394,1,3126,-10087570,422200,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09732,00,0,ESCONDIDO UNIT A,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,18,0,0,0,00,,0,2,5650,,0,0,201505,0,000000,0,0,000000,000000,0,0,Y,,-5.4,0000,202109,0,1,1,0,5640,1842,000,001,1843,0,0,0,37,11999880,10026,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09734,00,0,GENELLE UNIT C,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,521,0,0,0,00,,0,2,5648,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-1.9,0000,202109,0,1,1,0,7740,1504,000,004,1197,1,21,0,909,95999040,4922,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09736,00,0,ARMSTRONG UNIT A,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,161,0,0,0,00,,0,2,5649,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-2.9,0000,202109,0,1,1,0,8640,1965,000,004,1789,0,341,1,174,83999160,4926,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09737,00,0,F MALEK UNIT A,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,1014,0,0,0,00,,0,2,5804,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-2.2,0000,202109,0,1,1,0,4830,751,000,002,493,1,0,0,1604,107998920,1250,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09738,00,0,F MALEK UNIT B,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,873,0,0,0,00,,0,2,5802,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-1.8,0000,202109,0,1,1,0,4980,931,000,002,882,1,0,0,801,107998920,1110,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09739,00,0,F MALEK UNIT C,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,284,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-2.1,0000,202109,0,1,1,0,2040,441,000,001,494,1,0,0,186,83999160,919,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09740,00,0,JOE MAHAN UNIT A,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,210,0,0,0,00,,0,2,5844,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-2.6,0000,202109,0,1,1,0,3780,1173,000,001,1173,0,0,0,300,47219520,3402,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09742,00,0,RICE UNIVERSITY,123000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,374,0,0,0,00,,0,2,9797,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-2.4,0000,202109,0,1,1,0,114720,33670,005,011,33333,0,518,1,369,191998080,131301,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09743,00,0,MELBA JO PARROTT UNIT A,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,621,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-3.0,0000,202109,0,1,1,0,2160,370,000,001,354,1,0,0,321,95999040,1613,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09744,00,0,F. MALEK UNIT G,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,477,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,N,Y,-1.8,0000,202109,0,1,1,0,6420,443,000,002,430,0,0,0,892,83999160,1145,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09745,00,0,SMOLIK UNIT B,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,85,0,0,0,00,,0,2,5649,,0,0,201505,0,000000,0,0,000000,000000,0,0,Y,Y,-2.1,0000,202109,0,1,2,0,2460,879,000,001,871,0,0,0,103,65999340,1518,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09746,00,0,GOEDECKE UNIT B,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,271,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-1.7,0000,202109,0,1,1,0,2250,558,000,001,695,1,0,0,312,95999040,947,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09748,00,0,F. MALEK UNIT H,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,203,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-1.2,0000,202109,0,1,1,0,1590,296,000,001,315,1,0,0,293,95999040,248,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09749,00,0,F. MALEK UNIT Q,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,244,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-2.1,0000,202109,0,1,1,0,3000,323,000,001,317,1,0,0,292,101032980,537,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09750,00,0,F. MALEK UNIT P,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,244,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-3.0,0000,202109,0,1,1,0,1560,542,000,001,535,1,0,0,313,95999040,1520,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09751,00,0,KOTARA UNIT A,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,341,0,0,0,00,,0,2,5649,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-2.9,0000,202109,0,1,2,0,234990,126727,006,001,117781,0,8694,1,503,95999130,326563,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09753,00,0,JO ANN ESSE UNIT C,297000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,403,0,0,0,00,,0,0,0000,,0,0,000000,0,000000,0,0,000000,000000,0,0,Y,Y,-3.8,0000,202109,0,1,1,0,1290,300,000,001,332,1,0,0,762,83999160,1052,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09754,00,0,NATHO UNIT A,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,483,0,0,0,00,,0,1,9999,,0,0,201910,0,000000,0,0,000000,000000,0,0,N,Y,-1.5,0000,202109,0,1,4,0,22260,2422,000,005,1744,1,0,0,1296,101548950,7015,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09755,00,0,G KLEIN UNIT C,123000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,199,0,0,0,00,,0,2,5709,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-1.9,0000,202109,0,1,2,0,1080,0,000,001,0,0,0,0,103,59399400,0,0,0,0,0,0000000000000,0000000000000,0000
3,02,27135750,109333,09758,00,0,ARMSTRONG UNIT B,255000,BPPRN,BURLI,1,1,CONPH,FLINH,000000,0,0,664,0,0,0,00,,0,2,5649,,0,0,201505,0,000000,0,0,000000,000000,0,0,N,Y,-3.2,0000,202109,0,1,1,0,12900,1378,000,004,1010,0,334,1,813,83999160,3512,0,0,0,0,0000000000000,0000000000000,0000
