RRC-TAPE-RECORD-ID,LDG-GAS-DISP-CODE,LDG-GAS-DISP-AMT,RRC-TAPE-FILLER
03,03,13029,
03,09,173,
03,03,14067,
03,09,172,
03,03,14617,
03,09,193,
03,03,13917,
03,09,132,
03,03,12845,
03,09,171,
03,03,15683,
03,09,213,
03,03,8114,
03,09,74,
03,03,14147,
03,09,195,
03,03,15382,
03,09,229,
03,03,12141,
03,09,180,
03,03,16486,
03,09,274,
03,03,9646,
03,09,108,
03,03,12556,
03,09,175,
03,03,13866,
03,09,211,
03,03,15664,
03,09,176,
03,03,13977,
03,09,174,
03,03,17004,
03,09,232,
03,03,11566,
03,09,168,
03,03,16099,
03,09,186,
03,03,14784,
03,09,195,
03,03,15877,
03,09,174,
03,03,18488,
03,09,223,
03,03,8357,
03,09,176,
03,03,16238,
03,09,194,
03,03,18931,
03,09,210,
03,03,18191,
03,09,193,
03,03,18811,
03,09,197,
03,03,15157,
03,09,172,
03,03,12474,
03,09,134,
03,03,16511,
03,09,154,
03,03,17927,
03,09,200,
03,03,12615,
03,09,157,
03,03,17843,
03,09,216,
03,03,12691,
03,09,175,
03,03,14530,
03,09,180,
03,03,16794,
03,09,197,
03,03,16734,
03,09,227,
03,03,15309,
03,09,150,
03,03,16422,
03,09,187,
03,03,16980,
03,09,176,
03,03,21229,
03,09,226,
03,03,21427,
03,09,222,
03,03,19247,
03,09,211,
03,03,18733,
03,09,213,
03,03,18887,
03,09,221,
03,03,18172,
03,09,241,
03,03,13510,
03,09,164,
03,03,17518,
03,09,206,
03,03,15593,
03,09,155,
03,03,18551,
03,09,163,
03,03,17642,
03,09,173,
03,03,13155,
03,09,132,
03,03,12223,
03,09,129,
03,03,20563,
03,09,213,
03,03,8414,
03,09,98,
03,03,16050,
03,09,189,
03,03,10031,
03,09,123,
03,03,6742,
03,09,85,
03,03,7069,
03,09,89,
03,03,7049,
03,09,78,
03,03,8869,
03,09,83,
03,03,7296,
03,09,88,
03,03,6962,
03,09,74,
03,03,2496,
03,09,29,
03,01,449,
03,03,12633,
03,09,130,
03,01,589,
03,03,15461,
03,09,143,
03,01,632,
03,03,16554,
03,09,204,
03,01,628,
03,03,14018,
03,09,193,
03,01,655,
03,03,14475,
03,09,151,
03,01,766,
03,03,18537,
03,09,177,
03,01,775,
03,03,17000,
03,09,151,
03,01,715,
03,03,17886,
03,09,172,
03,01,415,
03,03,9125,
03,09,84,
03,01,575,
03,03,15334,
03,09,126,
03,01,677,
03,03,17122,
03,09,155,
03,01,475,
03,03,13060,
03,09,125,
03,01,691,
03,03,18804,
03,09,167,
03,01,624,
03,03,13737,
03,09,145,
03,01,781,
03,03,19185,
03,09,195,
03,01,854,
03,03,21365,
03,09,194,
03,01,207,
03,03,4724,
03,09,45,
03,01,702,
03,03,18230,
03,09,138,
03,01,537,
03,03,14524,
03,09,92,
03,01,696,
03,03,18815,
03,09,127,
03,01,868,
03,03,25367,
03,09,201,
03,01,762,
03,03,18572,
03,09,170,
03,01,689,
03,03,13486,
03,09,153,
03,03,19363,
03,09,144,
03,01,523,
03,03,12050,
03,09,106,
03,01,152,
03,03,6084,
03,09,59,
03,01,358,
03,03,18985,
03,09,113,
03,01,459,
03,03,22875,
03,09,242,
03,01,426,
03,03,21010,
03,09,196,
03,01,583,
03,03,20777,
03,09,189,
03,01,433,
03,03,23307,
03,09,191,
03,01,467,
03,03,22008,
03,09,184,
03,01,315,
03,03,15729,
03,09,108,
03,01,401,
03,03,19809,
03,09,127,
03,01,368,
03,03,18056,
03,09,104,
03,01,401,
03,03,19146,
03,09,137,
03,01,365,
03,03,16799,
03,09,162,
03,01,326,
03,03,16365,
03,09,142,
03,01,456,
03,03,21144,
03,09,233,
03,01,479,
03,03,22388,
03,09,252,
03,01,427,
03,03,19429,
03,09,203,
03,01,409,
03,03,20693,
03,09,226,
03,01,490,
03,03,22474,
03,09,270,
03,01,459,
03,03,22382,
03,09,245,
03,01,462,
03,03,22134,
03,09,203,
03,01,508,
03,03,23571,
03,09,223,
03,01,596,
03,03,28519,
03,09,248,
03,01,653,
03,03,22869,
03,09,205,
03,01,252,
03,03,13326,
03,09,110,
03,01,492,
03,03,23683,
03,09,255,
03,01,399,
03,03,19180,
03,09,200,
03,01,511,
03,03,23778,
03,09,277,
03,01,436,
03,03,21587,
03,09,238,
03,01,583,
03,03,26952,
03,09,289,
03,01,454,
03,03,21350,
03,09,224,
03,01,472,
03,03,23315,
03,09,235,
03,01,586,
03,03,25628,
03,09,321,
03,01,544,
03,03,29237,
03,09,275,
03,01,647,
03,03,28862,
03,09,323,
03,01,342,
03,03,12258,
03,09,146,
03,01,681,
03,03,29240,
03,09,261,
03,01,600,
03,03,23506,
03,09,328,
03,01,475,
03,03,22687,
03,09,247,
03,01,542,
03,03,27336,
03,09,216,
03,01,414,
03,03,22311,
03,09,214,
03,01,386,
03,03,17894,
03,09,204,
03,01,605,
03,03,27594,
03,09,388,
03,01,511,
03,03,23702,
03,09,299,
03,01,489,
03,03,22891,
03,09,249,
03,01,522,
03,03,24810,
03,09,288,
03,01,556,
03,03,26686,
03,09,215,
03,01,494,
03,03,23151,
03,09,217,
03,01,436,
03,03,19753,
03,09,172,
03,01,210,
03,03,9638,
03,09,104,
03,01,606,
03,03,27962,
03,09,334,
03,01,634,
03,03,29399,
03,09,354,
03,01,477,
03,03,22429,
03,09,271,
03,01,621,
03,03,28496,
03,09,406,
03,01,425,
03,03,19878,
03,09,238,
03,01,547,
03,03,25214,
03,09,120,
03,01,537,
03,03,24758,
03,09,131,
03,01,567,
03,03,27149,
03,09,141,
03,01,639,
03,03,30626,
03,09,124,
03,01,438,
03,03,21499,
03,09,282,
03,01,234,
03,03,21604,
03,09,368,
03,01,253,
03,03,27638,
03,09,446,
03,01,245,
03,03,27494,
03,09,452,
03,01,307,
03,03,29946,
03,09,481,
03,01,239,
03,03,24872,
03,09,405,
03,01,253,
03,03,27032,
03,09,477,
03,01,447,
03,03,29105,
03,09,537,
03,01,279,
03,03,28592,
03,09,540,
03,01,260,
03,03,28860,
03,09,497,
03,01,240,
03,03,25841,
03,09,373,
03,01,217,
03,03,26510,
03,09,428,
03,01,294,
03,03,29168,
03,09,447,
03,01,237,
03,03,25631,
03,09,297,
03,01,269,
03,03,28503,
03,09,282,
03,01,225,
03,03,24948,
03,09,362,
03,01,301,
03,03,28832,
03,09,347,
03,01,301,
03,03,23736,
03,09,374,
03,01,352,
03,03,27044,
03,09,326,
03,03,248,
03,09,4,
03,03,126,
03,09,1,
03,03,170,
03,09,1,
03,03,91,
03,09,1,
03,03,195,
03,09,2,
03,03,4,
03,03,110,
03,09,2,
03,03,78,
03,09,1,
03,03,46,
03,09,1,
03,03,149,
03,09,1,
03,03,96,
03,09,1,
03,03,366,
03,09,6,
03,03,3255,
03,09,50,
03,03,3348,
03,09,51,
03,03,3408,
03,09,56,
03,03,3439,
03,09,87,
03,03,3450,
03,03,2734,
03,09,46,
03,03,6792,
03,09,52,
03,03,3319,
03,09,65,
03,03,2715,
03,03,944,
03,03,2455,
03,09,35,
03,03,3403,
03,09,48,
03,03,26491,
03,09,36,
03,03,3415,
03,09,48,
03,03,3219,
03,09,52,
03,03,3168,
03,09,51,
03,03,3150,
03,09,20,
03,03,28114,
03,09,65,
03,03,3543,
03,09,54,
03,03,3457,
03,09,55,
03,03,3408,
03,09,50,
03,03,3290,
03,09,44,
03,03,3716,
03,09,48,
03,03,3750,
03,09,52,
03,03,3421,
03,09,51,
03,03,3342,
03,09,52,
03,03,3422,
03,09,48,
03,03,3583,
03,09,74,
03,03,3085,
03,09,44,
03,03,2685,
03,09,35,
03,03,3022,
03,09,41,
03,03,3479,
03,09,54,
03,03,3757,
03,09,35,
03,03,3326,
03,09,41,
03,03,3243,
03,09,35,
03,03,3093,
03,09,33,
03,03,3592,
03,09,52,
03,03,3513,
03,09,61,
03,03,3035,
03,09,31,
03,03,3410,
03,09,45,
03,03,3318,
03,09,59,
03,03,3466,
03,09,46,
03,03,3604,
03,09,51,
03,03,3587,
03,09,56,
03,03,3643,
03,09,54,
03,03,3605,
03,09,47,
03,03,2198,
03,09,25,
03,03,3051,
03,09,35,
03,03,3639,
03,09,65,
03,03,3895,
03,09,84,
03,03,3445,
03,09,23,
03,03,3673,
03,09,52,
03,03,3417,
03,09,47,
03,03,2954,
03,09,52,
03,03,3417,
03,09,56,
03,03,3279,
03,09,52,
03,03,3295,
03,09,46,
03,03,3116,
03,09,37,
03,03,2613,
03,09,28,
03,03,3152,
03,09,35,
03,03,3169,
03,09,34,
03,03,2846,
03,09,32,
03,03,3512,
03,09,37,
03,03,2593,
03,09,30,
03,03,2845,
03,09,40,
03,03,2881,
03,09,46,
03,03,2744,
03,09,43,
03,03,3060,
03,09,43,
03,03,3361,
03,09,40,
03,03,1859,
03,09,20,
03,03,2161,
03,09,24,
03,03,2182,
03,09,23,
03,03,3032,
03,09,37,
03,03,1494,
03,09,14,
03,03,1938,
03,09,22,
03,03,2438,
03,09,28,
03,03,39,
03,09,42,
03,03,2614,
03,09,44,
03,03,2456,
03,09,26,
03,03,1630,
03,09,17,
03,03,2184,
03,09,9,
03,03,6358,
03,09,98,
03,03,1630,
03,09,22,
03,03,2257,
03,09,22,
03,03,6786,
03,09,74,
03,03,8775,
03,09,114,
03,03,8572,
03,09,123,
03,03,4578,
03,09,88,
03,03,8862,
03,09,119,
03,03,11623,
03,09,265,
03,03,2189,
03,09,50,
03,03,2189,
03,09,24,
03,03,2908,
03,09,37,
03,03,2140,
03,09,25,
03,03,2133,
03,09,3,
03,03,4480,
03,09,30,
03,03,8008,
03,09,81,
03,03,10044,
03,09,124,
03,03,9142,
03,09,149,
03,03,6696,
03,09,81,
03,03,9345,
03,09,127,
03,03,9051,
03,09,147,
03,03,9151,
03,09,98,
03,03,12289,
03,09,164,
03,03,5669,
03,09,96,
03,03,8088,
03,09,86,
03,03,9704,
03,09,125,
03,03,10148,
03,09,134,
03,03,9159,
03,09,125,
03,03,7091,
03,09,83,
03,03,9646,
03,09,150,
03,03,7472,
03,09,106,
03,03,8868,
03,09,133,
03,03,7640,
03,09,97,
03,03,10303,
03,09,164,
03,03,5914,
03,09,40,
03,03,9691,
03,09,117,
03,03,12312,
03,09,197,
03,03,2415,
03,09,1,
03,03,8444,
03,09,107,
03,03,7705,
03,09,110,
03,03,8175,
03,09,110,
03,03,8800,
03,09,153,
03,03,7197,
03,09,103,
03,03,8532,
03,09,114,
03,03,10245,
03,09,136,
03,03,10950,
03,09,161,
03,03,9822,
03,09,135,
03,03,8149,
03,09,70,
03,03,12930,
03,09,187,
03,03,5436,
03,09,54,
03,03,11943,
03,09,154,
03,03,8480,
03,09,106,
03,03,9923,
03,09,152,
03,03,6416,
03,09,61,
03,03,9616,
03,09,155,
03,03,10281,
03,09,116,
03,03,14302,
03,09,183,
03,03,15639,
03,09,268,
03,03,11777,
03,09,195,
03,03,9989,
03,09,139,
03,03,6071,
03,09,65,
03,03,8504,
03,09,105,
03,03,6981,
03,09,96,
03,03,12144,
03,09,145,
03,03,8091,
03,09,107,
03,03,14320,
03,09,180,
03,03,12192,
03,09,197,
03,03,5808,
03,09,109,
03,03,3046,
03,09,42,
03,03,11096,
03,09,139,
03,03,13146,
03,09,155,
03,03,7245,
03,09,89,
03,03,10735,
03,09,129,
03,03,10644,
03,09,129,
03,03,8649,
03,09,90,
03,03,13537,
03,09,180,
03,03,10060,
03,09,139,
03,03,8541,
03,09,108,
03,03,5662,
03,09,89,
03,03,12922,
03,09,179,
03,03,15381,
03,09,202,
03,03,8964,
03,09,135,
03,03,9930,
03,09,108,
03,03,11949,
03,09,153,
03,03,12297,
03,09,144,
03,03,13795,
03,09,166,
03,03,13538,
03,09,157,
03,03,15085,
03,09,182,
03,03,10780,
03,09,136,
03,03,13161,
03,09,169,
03,03,12413,
03,09,169,
03,03,15429,
03,09,205,
03,03,15154,
03,09,195,
03,03,12938,
03,09,146,
03,03,15430,
03,09,152,
03,03,14665,
03,09,163,
03,03,12337,
03,09,142,
03,03,15028,
03,09,178,
03,03,13616,
03,09,162,
03,03,14912,
03,09,188,
03,03,17059,
03,09,219,
03,03,15203,
03,09,202,
03,03,15251,
03,09,220,
03,03,16842,
03,09,243,
03,03,13142,
03,09,172,
03,03,19172,
03,09,199,
03,03,18749,
03,09,256,
03,03,5708,
03,09,68,
03,03,326,
03,09,4,
03,01,144,
03,03,4113,
03,09,47,
03,01,295,
03,03,7857,
03,09,83,
03,01,561,
03,03,14296,
03,09,206,
03,01,483,
03,03,10496,
03,09,168,
03,01,406,
03,03,8717,
03,09,106,
03,01,577,
03,03,13687,
03,09,154,
03,01,370,
03,03,7999,
03,09,82,
03,01,600,
03,03,14798,
03,09,164,
03,01,711,
03,03,15449,
03,09,164,
03,01,651,
03,03,17444,
03,09,162,
03,01,516,
03,03,13032,
03,09,134,
03,01,572,
03,03,15707,
03,09,169,
03,01,273,
03,03,7407,
03,09,75,
03,01,542,
03,03,11920,
03,09,143,
03,01,679,
03,03,16628,
03,09,192,
03,01,394,
03,03,9851,
03,09,101,
03,01,802,
03,03,18176,
03,09,196,
03,01,811,
03,03,21037,
03,09,180,
03,01,725,
03,03,20146,
03,09,141,
03,01,595,
03,03,16718,
03,09,123,
03,01,725,
03,03,22334,
03,09,195,
03,01,247,
03,03,6258,
03,09,64,
03,01,592,
03,03,11801,
03,09,149,
03,03,9540,
03,09,79,
03,01,702,
03,03,15698,
03,09,162,
03,01,357,
03,03,16936,
03,09,157,
03,01,385,
03,03,20364,
03,09,137,
03,01,399,
03,03,19815,
03,09,239,
03,01,339,
03,03,16504,
03,09,177,
03,01,545,
03,03,19668,
03,09,199,
03,01,397,
03,03,21238,
03,09,197,
03,01,329,
03,03,15418,
03,09,147,
03,01,370,
03,03,18437,
03,09,144,
03,01,399,
03,03,19599,
03,09,143,
03,01,358,
03,03,17378,
03,09,115,
03,01,373,
03,03,17715,
03,09,143,
03,01,430,
03,03,19729,
03,09,216,
03,01,397,
03,03,19868,
03,09,196,
03,01,383,
03,03,17692,
03,09,223,
03,01,413,
03,03,19032,
03,09,245,
03,01,388,
03,03,17600,
03,09,209,
03,01,432,
03,03,21764,
03,09,270,
03,01,452,
03,03,20778,
03,09,283,
03,01,359,
03,03,17463,
03,09,219,
03,01,360,
03,03,15934,
03,09,180,
03,01,433,
03,03,20029,
03,09,215,
03,01,437,
03,03,20845,
03,09,205,
03,01,629,
03,03,21942,
03,09,224,
03,01,420,
03,03,22123,
03,09,209,
03,01,464,
03,03,22925,
03,09,273,
03,01,437,
03,03,20941,
03,09,247,
03,01,546,
03,03,25327,
03,09,335,
03,01,449,
03,03,22157,
03,09,278,
03,01,573,
03,03,26288,
03,09,319,
03,01,431,
03,03,20174,
03,09,242,
03,01,497,
03,03,24449,
03,09,281,
03,01,558,
03,03,23683,
03,09,346,
03,01,558,
03,03,29907,
03,09,334,
03,01,400,
03,03,16875,
03,09,228,
03,01,222,
03,03,6652,
03,09,90,
03,01,573,
03,03,24645,
03,09,247,
03,01,501,
03,03,19667,
03,09,312,
03,01,430,
03,03,20561,
03,09,253,
03,01,500,
03,03,25248,
03,09,218,
03,01,431,
03,03,23289,
03,09,254,
03,01,491,
03,03,22781,
03,09,312,
03,01,495,
03,03,22621,
03,09,360,
03,01,505,
03,03,23468,
03,09,337,
03,01,469,
03,03,21984,
03,09,271,
03,01,524,
03,03,24918,
03,09,239,
03,01,543,
03,03,26094,
03,09,172,
03,01,518,
03,03,24359,
03,09,188,
03,01,497,
03,03,22899,
03,09,163,
03,01,489,
03,03,23003,
03,09,206,
03,01,508,
03,03,23858,
03,09,234,
03,01,571,
03,03,26888,
03,09,266,
03,01,540,
03,03,25864,
03,09,257,
03,01,587,
03,03,27367,
03,09,102,
03,01,620,
03,03,29456,
03,09,289,
03,01,561,
03,03,27089,
03,09,549,
03,01,619,
03,03,29018,
03,09,600,
03,01,623,
03,03,30337,
03,09,644,
03,01,696,
03,03,34116,
03,09,834,
03,01,367,
03,03,18224,
03,09,315,
03,01,200,
03,03,18573,
03,09,410,
03,01,280,
03,03,30557,
03,09,495,
03,01,439,
03,03,49267,
03,09,504,
03,01,313,
03,03,30526,
03,09,543,
03,01,225,
03,03,23357,
03,09,452,
03,01,316,
03,03,33888,
03,09,535,
03,01,262,
03,03,30217,
03,09,600,
03,01,308,
03,03,31585,
03,09,603,
03,01,317,
03,03,35255,
03,09,555,
03,01,307,
03,03,33063,
03,09,651,
03,01,267,
03,03,32626,
03,09,723,
03,01,328,
03,03,32569,
03,09,774,
03,01,275,
03,03,29800,
03,09,545,
03,01,349,
03,03,36769,
03,09,531,
03,01,341,
03,03,37938,
03,09,594,
03,01,338,
03,03,32432,
03,09,596,
03,01,411,
03,03,32377,
03,09,472,
03,01,353,
03,03,27120,
03,09,409,
03,03,25,
03,03,51,
03,03,254,
03,03,182,
03,03,6,
03,03,49,
03,03,24,
03,03,30,
03,03,13,
03,03,44,
03,03,26,
03,03,113,
03,03,36,
03,03,42,
03,03,53,
03,03,238,
03,03,56,
03,03,42,
03,03,62,
03,03,59,
03,03,27,
03,03,66,
03,03,131,
03,03,90,
03,03,212,
03,03,200,
03,09,3,
03,03,218,
03,09,11,
03,03,525,
03,09,17,
03,03,1068,
03,09,15,
03,03,917,
03,09,18,
03,03,1387,
03,09,35,
03,03,503,
03,09,37,
03,03,2014,
03,09,37,
03,03,2928,
03,09,34,
03,03,2656,
03,09,20,
03,03,1575,
03,09,15,
03,03,1202,
03,09,23,
03,03,2018,
03,09,15,
03,03,2321,
03,09,23,
03,03,2279,
03,09,25,
03,03,2169,
03,09,31,
03,03,2870,
03,09,24,
03,03,2669,
03,09,52,
03,03,3463,
03,09,34,
03,03,2296,
03,09,52,
03,03,633,
03,09,2,
03,03,2547,
03,09,32,
03,03,3661,
03,09,30,
03,03,1925,
03,09,15,
03,03,2480,
03,09,32,
03,03,3269,
03,09,37,
03,03,4465,
03,09,40,
03,03,2461,
03,09,22,
03,03,1130,
03,09,25,
03,03,1756,
03,09,34,
03,03,2337,
03,09,50,
03,03,1799,
03,09,22,
03,03,3875,
03,09,48,
03,03,2127,
03,09,21,
03,03,2407,
03,09,24,
03,03,3361,
03,09,18,
03,03,2391,
03,09,19,
03,03,4166,
03,09,43,
03,03,4350,
03,09,47,
03,03,3970,
03,09,63,
03,03,4367,
03,09,54,
03,03,3906,
03,09,74,
03,03,4007,
03,09,61,
03,03,4348,
03,09,81,
03,03,4652,
03,09,44,
03,03,5359,
03,09,61,
03,03,4121,
03,09,37,
03,03,4955,
03,09,35,
03,03,6427,
03,09,80,
03,03,1290,
03,09,18,
03,03,3545,
03,09,48,
03,03,5494,
03,09,63,
03,03,4135,
03,09,54,
03,03,4456,
03,09,69,
03,03,5550,
03,09,101,
03,03,5232,
03,09,40,
03,03,4489,
03,09,66,
03,03,4223,
03,09,55,
03,03,3175,
03,09,66,
03,03,3565,
03,09,35,
03,03,5783,
03,09,50,
03,03,5534,
03,09,48,
03,03,3755,
03,09,69,
03,03,3759,
03,09,54,
03,03,5319,
03,09,48,
03,03,5484,
03,09,70,
03,03,6392,
03,09,88,
03,03,7289,
03,09,94,
03,03,6852,
03,09,85,
03,03,7563,
03,09,78,
03,03,7252,
03,09,78,
03,03,4011,
03,09,36,
03,03,3741,
03,09,41,
03,03,4291,
03,09,44,
03,03,4763,
03,09,67,
03,03,5702,
03,09,69,
03,03,5540,
03,09,55,
03,03,4520,
03,09,66,
03,03,3601,
03,09,54,
03,03,5017,
03,09,47,
03,03,4835,
03,09,43,
03,03,4610,
03,09,46,
03,03,2814,
03,09,32,
03,03,3525,
03,09,19,
03,03,4482,
03,09,30,
03,03,4676,
03,09,41,
03,03,5671,
03,09,65,
03,03,7577,
03,09,79,
03,03,7009,
03,09,67,
03,03,6322,
03,09,87,
03,03,8456,
03,09,98,
03,03,5731,
03,09,107,
03,03,7246,
03,09,84,
03,03,8024,
03,09,73,
03,03,6984,
03,09,96,
03,03,7604,
03,09,55,
03,03,7269,
03,09,119,
03,03,7333,
03,09,44,
03,03,7175,
03,09,68,
03,03,7732,
03,09,64,
03,03,6695,
03,09,68,
03,03,5604,
03,09,98,
03,03,7082,
03,09,74,
03,03,7512,
03,09,75,
03,03,7181,
03,09,66,
03,03,8061,
03,09,73,
03,03,7679,
03,09,70,
03,03,8008,
03,09,73,
03,03,9539,
03,09,75,
03,03,8982,
03,09,73,
03,03,8129,
03,09,149,
03,03,8034,
03,09,86,
03,03,9310,
03,09,106,
03,03,9085,
03,09,111,
03,03,9159,
03,09,146,
03,03,9067,
03,09,106,
03,03,9510,
03,09,112,
03,03,9427,
03,09,79,
03,03,8722,
03,09,109,
03,03,8549,
03,09,68,
03,03,10146,
03,09,78,
03,03,9736,
03,09,77,
03,03,9621,
03,09,69,
03,03,9468,
03,09,87,
03,03,9586,
03,09,154,
03,03,9354,
03,09,114,
03,03,10630,
03,09,108,
03,03,10371,
03,09,139,
03,03,9875,
03,09,88,
03,03,8138,
03,09,64,
03,03,6392,
03,09,52,
03,03,9000,
03,09,69,
03,03,7143,
03,09,99,
03,03,8924,
03,09,84,
03,03,7549,
03,09,80,
03,03,7094,
03,09,68,
03,03,8631,
03,09,107,
03,03,7333,
03,09,75,
03,03,8602,
03,09,86,
03,03,7359,
03,09,70,
03,03,8500,
03,09,69,
03,03,8091,
03,09,77,
03,03,7362,
03,09,54,
03,03,6590,
03,09,41,
03,03,7052,
03,09,48,
03,03,9088,
03,09,63,
03,03,10827,
03,09,129,
03,03,9958,
03,09,94,
03,03,9717,
03,09,99,
03,03,8962,
03,09,88,
03,03,10193,
03,09,108,
03,03,10917,
03,09,128,
03,03,10662,
03,09,88,
03,03,8345,
03,09,75,
03,03,9307,
03,09,68,
03,03,10607,
03,09,110,
03,03,11294,
03,09,72,
03,03,11311,
03,09,79,
03,03,11355,
03,09,72,
03,03,11222,
03,09,154,
03,03,12729,
03,09,123,
03,03,7165,
03,09,83,
03,03,7733,
03,09,91,
03,03,7002,
03,09,95,
03,03,5732,
03,09,84,
03,03,6082,
03,09,124,
03,03,5899,
03,09,73,
03,03,5219,
03,09,7,
03,03,7612,
03,09,87,
03,03,9791,
03,09,80,
03,03,11636,
03,09,93,
03,03,11117,
03,09,95,
03,03,12041,
03,09,113,
03,03,10563,
03,09,111,
03,03,12164,
03,09,128,
03,03,12697,
03,09,126,
03,03,11650,
03,09,118,
03,03,9672,
03,09,104,
03,03,7843,
03,09,81,
03,03,9663,
03,09,81,
03,03,9937,
03,09,90,
03,03,9737,
03,09,92,
03,03,10880,
03,09,117,
03,03,11072,
03,09,126,
03,03,11993,
03,09,141,
03,03,11451,
03,09,135,
03,03,12834,
03,09,144,
03,03,13419,
03,09,159,
03,03,13219,
03,09,145,
03,03,15262,
03,09,149,
03,03,8041,
03,09,106,
03,03,6855,
03,09,103,
03,03,6487,
03,09,111,
03,03,5852,
03,09,104,
03,03,5747,
03,09,125,
03,03,7604,
03,09,137,
03,03,9219,
03,09,149,
03,03,10614,
03,09,148,
03,03,12002,
03,09,171,
03,03,12580,
03,09,86,
03,03,12377,
03,09,76,
03,03,12575,
03,09,74,
03,03,12296,
03,09,71,
03,03,12093,
03,09,70,
03,03,12296,
03,09,69,
03,03,12116,
03,09,104,
03,03,12749,
03,09,76,
03,03,13069,
03,09,82,
03,03,13306,
03,09,87,
03,03,12643,
03,09,90,
03,03,13136,
03,09,90,
03,03,13376,
03,09,92,
03,03,13845,
03,09,88,
03,03,14236,
03,09,93,
03,03,13685,
03,09,20,
03,03,13841,
03,09,22,
03,03,14930,
03,09,22,
03,03,14731,
03,09,21,
03,03,16303,
03,09,24,
03,03,15021,
03,09,23,
03,03,12785,
03,03,7658,
03,03,7501,
03,03,7203,
03,03,7729,
03,02,8538,
03,02,8433,
03,09,102,
03,02,8970,
03,09,124,
03,02,10628,
03,09,119,
03,02,12798,
03,09,139,
03,02,14423,
03,09,149,
03,02,13447,
03,09,154,
03,02,13690,
03,09,290,
03,02,12788,
03,09,252,
03,02,13372,
03,09,275,
03,01,28,
03,02,14417,
03,09,259,
03,01,136,
03,02,14490,
03,09,206,
03,01,134,
03,02,14571,
03,09,194,
03,02,15338,
03,09,185,
03,02,13895,
03,09,179,
03,02,13887,
03,09,192,
03,02,15697,
03,09,201,
03,02,16441,
03,09,156,
03,02,15085,
03,09,156,
03,02,15392,
03,09,166,
03,02,14290,
03,09,118,
03,02,16684,
03,09,144,
03,03,491,
03,09,15,
03,03,1215,
03,09,25,
03,03,1083,
03,09,29,
03,03,1117,
03,09,29,
03,03,1162,
03,09,20,
03,03,1216,
03,09,31,
03,03,1199,
03,09,26,
03,03,1190,
03,09,28,
03,03,924,
03,09,24,
03,03,1252,
03,09,33,
03,03,1110,
03,09,30,
03,03,1237,
03,09,32,
03,03,989,
03,09,15,
03,03,1383,
03,09,40,
03,03,1299,
03,09,151,
03,03,1011,
03,09,120,
03,03,1225,
03,09,117,
03,03,822,
03,09,79,
03,03,1375,
03,09,128,
03,03,2128,
03,09,143,
03,03,976,
03,09,39,
03,03,772,
03,09,45,
03,03,679,
03,09,99,
03,03,653,
03,09,90,
03,03,388,
03,09,40,
03,03,543,
03,09,66,
03,03,1966,
03,09,30,
03,03,2230,
03,09,39,
03,03,1684,
03,09,35,
03,03,1250,
03,09,40,
03,03,1112,
03,09,13,
03,03,1201,
03,09,70,
03,03,1143,
03,09,45,
03,03,1409,
03,09,63,
03,03,1247,
03,09,33,
03,03,1297,
03,09,78,
03,03,1724,
03,09,84,
03,03,892,
03,09,91,
03,03,1645,
03,09,97,
03,03,1865,
03,09,48,
03,03,1352,
03,09,100,
03,03,1401,
03,09,42,
03,03,2147,
03,09,35,
03,03,1633,
03,09,35,
03,03,1123,
03,09,15,
03,03,1439,
03,09,57,
03,03,1662,
03,09,39,
03,03,1633,
03,09,21,
03,03,1416,
03,09,19,
03,03,1450,
03,09,34,
03,03,1696,
03,09,10,
03,03,1685,
03,09,9,
03,03,1744,
03,09,7,
03,03,1477,
03,09,8,
03,03,973,
03,09,15,
03,03,1671,
03,09,31,
03,03,2769,
03,09,51,
03,03,3319,
03,09,46,
03,03,2211,
03,09,42,
03,03,2148,
03,09,26,
03,03,1437,
03,09,18,
03,03,1082,
03,09,13,
03,03,1445,
03,09,19,
03,03,1480,
03,09,13,
03,03,1925,
03,09,19,
03,03,1512,
03,09,21,
03,03,2235,
03,09,19,
03,03,1743,
03,09,6,
03,03,2173,
03,09,18,
03,03,2999,
03,09,15,
03,03,1525,
03,09,10,
03,03,1721,
03,09,21,
03,03,1857,
03,09,21,
03,03,1769,
03,09,18,
03,03,2102,
03,09,31,
03,03,2002,
03,09,34,
03,03,1750,
03,09,15,
03,03,2350,
03,09,19,
03,03,1779,
03,09,22,
03,03,2205,
03,09,34,
03,03,2348,
03,09,37,
03,03,1916,
03,09,26,
03,03,2087,
03,09,39,
03,03,2208,
03,09,28,
03,03,1807,
03,09,19,
03,03,2065,
03,09,28,
03,03,1636,
03,09,39,
03,03,2232,
03,09,42,
03,03,2354,
03,09,79,
03,03,3014,
03,09,129,
03,03,1549,
03,09,101,
03,03,746,
03,09,40,
03,03,1389,
03,09,61,
03,03,1212,
03,09,51,
03,03,2778,
03,09,75,
03,03,1774,
03,09,57,
03,03,2949,
03,09,84,
03,03,2876,
03,09,84,
03,03,684,
03,09,13,
03,03,2225,
03,09,53,
03,03,3497,
03,09,88,
03,03,2674,
03,09,96,
03,03,2961,
03,09,78,
03,03,3521,
03,09,138,
03,03,3369,
03,09,145,
03,03,3594,
03,09,158,
03,03,3438,
03,09,98,
03,03,3438,
03,09,157,
03,03,2857,
03,09,120,
03,03,3366,
03,09,122,
03,03,3206,
03,09,119,
03,03,2589,
